Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675632271.2640698,0,77071,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632272.264001,0,77072,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632273.2627983,0,77073,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632274.2633479,0,77074,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632275.2605398,0,77075,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
1675632276.2615042,0,77076,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
1675632277.260852,0,77077,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.6875,0.0,19,T
1675632278.2793531,0,77078,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632279.2619565,0,77079,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632280.2642524,0,77080,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632281.2792976,0,77081,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632282.2623656,0,77082,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632283.2644458,0,77083,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632284.2618315,0,77084,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632285.2627952,0,77085,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632286.263356,0,77086,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632287.262561,0,77087,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632288.263847,0,77088,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632289.2637634,0,77089,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632290.2632642,0,77090,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632291.2633245,0,77091,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632292.2634141,0,77092,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632293.2621398,0,77093,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632294.2616694,0,77094,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632295.2641842,0,77095,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632296.2634816,0,77096,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632297.2788568,0,77097,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632298.262827,0,77098,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632299.263477,0,77099,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632300.2626076,0,77100,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632301.2631338,0,77101,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632302.2627296,0,77102,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632303.261926,0,77103,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632304.2635221,0,77104,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632305.2624862,0,77105,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632306.2618701,0,77106,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632307.2636266,0,77107,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632308.2617705,0,77108,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632309.262131,0,77109,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632310.263184,0,77110,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632311.2627225,0,77111,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632312.2620342,0,77112,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632313.2628033,0,77113,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632314.2611656,0,77114,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632315.2621574,0,77115,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632316.2626877,0,77116,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632317.2628438,0,77117,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632318.2627606,0,77118,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632319.2640023,0,77119,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632320.2631218,0,77120,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632321.2607162,0,77121,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.6875,0.0,19,T
1675632322.2627544,0,77122,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632323.2623339,0,77123,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632324.260149,0,77124,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2999999523162842,0.0,4689275.0,327819.8125,0.0,19,T
1675632325.261242,0,77125,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689275.0,327819.96875,0.0,19,T
1675632326.263439,0,77126,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327819.96875,0.0,19,T
1675632327.2620568,0,77127,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327819.96875,0.0,19,T
1675632328.2791586,0,77128,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327819.96875,0.0,19,T
1675632329.262148,0,77129,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327819.96875,0.0,19,T
1675632330.2623582,0,77130,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327819.96875,0.0,19,T
1675632331.2790208,0,77131,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327819.96875,0.0,19,T
1675632332.2617364,0,77132,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327820.21875,0.0,19,T
1675632333.2618356,0,77133,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327820.21875,0.0,19,T
1675632334.2608569,0,77134,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327820.375,0.0,19,T
1675632335.2613547,0,77135,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689275.0,327820.375,0.0,19,T
1675632336.261396,0,77136,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632337.262898,0,77137,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632338.2608285,0,77138,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632339.261916,0,77139,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632340.2604623,0,77140,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632341.2598512,0,77141,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632342.2605028,0,77142,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632343.2639532,0,77143,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632344.2633522,0,77144,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632345.2618241,0,77145,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632346.261977,0,77146,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632347.2797122,0,77147,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632348.262452,0,77148,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632349.2631164,0,77149,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.65625,0.0,19,T
1675632350.262523,0,77150,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632351.2638729,0,77151,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632352.2676036,0,77152,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.5,0.0,19,T
1675632353.2604883,0,77153,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632354.2600682,0,77154,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632355.261334,0,77155,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632356.2627506,0,77156,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.65625,0.0,19,T
1675632357.2617054,0,77157,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.65625,0.0,19,T
1675632358.2624722,0,77158,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.65625,0.0,19,T
1675632359.2605968,0,77159,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632360.2604196,0,77160,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632361.2600076,0,77161,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632362.2598574,0,77162,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632363.260671,0,77163,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632364.2602205,0,77164,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632365.2594745,0,77165,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632366.259824,0,77166,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632367.2606742,0,77167,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.65625,0.0,19,T
1675632368.2616205,0,77168,0,GPS1_FRAME,42.33668899536133,-71.09002685546875,1.2000000476837158,0.0,4689275.0,327820.65625,0.0,19,T
1675632369.2614539,0,77169,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632370.262275,0,77170,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632371.26143,0,77171,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632372.2614362,0,77172,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632373.2617438,0,77173,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632374.260082,0,77174,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632375.2600791,0,77175,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632376.2605915,0,77176,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632377.259636,0,77177,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632378.2598407,0,77178,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632379.2759714,0,77179,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632380.2597165,0,77180,0,GPS1_FRAME,42.33668518066406,-71.09002685546875,1.2999999523162842,0.0,4689275.0,327820.5,0.0,19,T
1675632381.2591455,0,77181,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689275.0,327820.375,0.0,19,T
1675632382.2766628,0,77182,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689275.0,327820.375,0.0,19,T
1675632383.2593517,0,77183,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689275.0,327820.375,0.0,19,T
1675632384.259026,0,77184,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327820.21875,0.0,19,T
1675632385.261054,0,77185,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327820.21875,0.0,19,T
1675632386.259041,0,77186,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327820.21875,0.0,19,T
1675632387.259397,0,77187,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327820.09375,0.0,19,T
1675632388.2605386,0,77188,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327820.09375,0.0,19,T
1675632389.2610435,0,77189,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632390.2593365,0,77190,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632391.2605443,0,77191,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632392.2596033,0,77192,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632393.259582,0,77193,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632394.2591188,0,77194,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632395.2595253,0,77195,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632396.2597263,0,77196,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632397.2793443,0,77197,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632398.2609086,0,77198,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632399.2617717,0,77199,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632400.26185,0,77200,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632401.261835,0,77201,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632402.261341,0,77202,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632403.2637322,0,77203,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632404.2622347,0,77204,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632405.262521,0,77205,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632406.2614067,0,77206,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632407.2619557,0,77207,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632408.2616057,0,77208,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632409.2630239,0,77209,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632410.2625191,0,77210,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632411.2619474,0,77211,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632412.261697,0,77212,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632413.2604077,0,77213,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632414.2609787,0,77214,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632415.2612062,0,77215,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632416.260834,0,77216,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632417.2611384,0,77217,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632418.2624989,0,77218,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632419.2622004,0,77219,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632420.263163,0,77220,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632421.2626927,0,77221,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632422.2626002,0,77222,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632423.2623775,0,77223,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632424.2616298,0,77224,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632425.2625985,0,77225,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632426.263675,0,77226,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632427.26358,0,77227,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2999999523162842,0.0,4689274.5,327819.96875,0.0,19,T
1675632428.2634466,0,77228,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632429.278943,0,77229,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632430.2639308,0,77230,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632431.2630494,0,77231,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632432.2795546,0,77232,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632433.2645254,0,77233,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632434.2619414,0,77234,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632435.2640548,0,77235,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632436.26346,0,77236,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632437.2629156,0,77237,0,GPS1_FRAME,42.33668518066406,-71.09003448486328,1.2000000476837158,0.0,4689274.5,327819.96875,0.0,19,T
1675632438.2619233,0,77238,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689274.5,327819.8125,0.0,19,T
1675632439.2641423,0,77239,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689274.5,327819.8125,0.0,19,T
1675632440.263618,0,77240,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632441.2632935,0,77241,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632442.2629585,0,77242,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
1675632443.2630372,0,77243,0,GPS1_FRAME,42.33668518066406,-71.09004211425781,1.2000000476837158,0.0,4689275.0,327819.8125,0.0,19,T
